Date,Price,Load forecast,Generation forecast,Prévision J-1 Solaire,Prévision J-1 Eolien
2020-11-27 19:00:00,59.02,64100.0,70427.0,0.0,0.0
2020-11-27 20:00:00,52.91,59900.0,68125.0,0.0,0.0
2020-11-27 21:00:00,51.74,58550.0,67207.0,0.0,0.0
2020-11-27 22:00:00,47.1,61600.0,65447.0,0.0,0.0
2020-11-27 23:00:00,48.93,58700.0,63712.0,0.0,0.0
2020-11-28 00:00:00,45.91,55350.0,62332.0,0.0,0.0
2020-11-28 01:00:00,45.01,54350.0,60687.0,0.0,0.0
2020-11-28 02:00:00,42.0,51200.0,59430.0,0.0,0.0
2020-11-28 03:00:00,41.12,49900.0,59025.0,0.0,0.0
2020-11-28 04:00:00,42.48,50050.0,59117.0,0.0,0.0
2020-11-28 05:00:00,41.97,52050.0,60287.0,0.0,0.0
2020-11-28 06:00:00,45.04,54350.0,60751.0,0.0,0.0
2020-11-28 07:00:00,45.69,56550.0,61613.0,0.0,0.0
2020-11-28 08:00:00,49.26,58050.0,63888.0,155.9,155.9
2020-11-28 09:00:00,50.34,58650.0,64781.0,845.29,845.29
2020-11-28 10:00:00,49.01,59000.0,65843.0,1595.51,1595.51
2020-11-28 11:00:00,49.08,60650.0,64879.0,2012.59,2012.59
2020-11-28 12:00:00,48.34,60050.0,63049.0,2042.9,2042.9
2020-11-28 13:00:00,47.86,56000.0,63016.0,1737.62,1737.62
2020-11-28 14:00:00,47.86,53500.0,63231.0,1200.27,1200.27
2020-11-28 15:00:00,50.23,53150.0,63261.0,471.79,471.79
2020-11-28 16:00:00,54.17,56400.0,64858.0,27.01,27.01
2020-11-28 17:00:00,56.14,60750.0,66102.0,0.0,0.0
2020-11-28 18:00:00,53.83,61700.0,66333.0,0.0,0.0
2020-11-28 19:00:00,50.76,59100.0,65126.0,0.0,0.0
2020-11-28 20:00:00,46.05,56350.0,64145.0,0.0,0.0
2020-11-28 21:00:00,47.13,55450.0,63654.0,0.0,0.0
2020-11-28 22:00:00,46.27,59350.0,62482.0,0.0,0.0
2020-11-28 23:00:00,41.41,57200.0,62016.0,0.0,0.0
2020-11-29 00:00:00,38.66,54800.0,60862.0,0.0,0.0
2020-11-29 01:00:00,37.03,53950.0,59986.0,0.0,0.0
2020-11-29 02:00:00,35.97,51000.0,58647.0,0.0,0.0
2020-11-29 03:00:00,36.0,49650.0,58707.0,0.0,0.0
2020-11-29 04:00:00,38.04,49750.0,58036.0,0.0,0.0
2020-11-29 05:00:00,38.37,51600.0,58688.0,0.0,0.0
2020-11-29 06:00:00,40.6,53750.0,58863.0,0.0,0.0
2020-11-29 07:00:00,43.01,55900.0,59338.0,0.0,0.0
2020-11-29 08:00:00,45.23,57950.0,61589.0,118.9,118.9
2020-11-29 09:00:00,45.12,59450.0,64589.0,757.24,757.24
2020-11-29 10:00:00,46.31,60250.0,65346.0,1519.75,1519.75
2020-11-29 11:00:00,46.27,61150.0,65408.0,2006.2,2006.2
2020-11-29 12:00:00,44.71,60300.0,65304.0,2216.45,2216.45
2020-11-29 13:00:00,43.77,55850.0,64358.0,2094.98,2094.98
2020-11-29 14:00:00,44.96,53150.0,63886.0,1539.12,1539.12
2020-11-29 15:00:00,49.1,52600.0,64217.0,669.28,669.28
2020-11-29 16:00:00,55.16,56650.0,65460.0,41.04,41.04
2020-11-29 17:00:00,58.26,61850.0,66758.0,0.0,0.0
2020-11-29 18:00:00,58.97,64400.0,66106.0,0.0,0.0
2020-11-29 19:00:00,55.98,62450.0,66695.0,0.0,0.0
2020-11-29 20:00:00,52.26,59650.0,65628.0,0.0,0.0
2020-11-29 21:00:00,49.91,58350.0,65549.0,0.0,0.0
2020-11-29 22:00:00,45.17,62000.0,65177.0,0.0,0.0
2020-11-29 23:00:00,46.6,61250.0,63255.0,0.0,0.0
2020-11-30 00:00:00,43.04,59300.0,62333.0,0.0,0.0
2020-11-30 01:00:00,42.07,58900.0,60664.0,0.0,0.0
2020-11-30 02:00:00,38.82,56350.0,60824.0,0.0,0.0
2020-11-30 03:00:00,39.09,55600.0,60111.0,0.0,0.0
2020-11-30 04:00:00,43.21,57900.0,63112.0,0.0,0.0
2020-11-30 05:00:00,57.25,63100.0,65982.0,0.0,0.0
2020-11-30 06:00:00,70.42,70250.0,72852.0,0.0,0.0
2020-11-30 07:00:00,77.18,73450.0,74139.0,0.0,0.0
2020-11-30 08:00:00,67.07,74150.0,74635.0,161.37,161.37
2020-11-30 09:00:00,62.0,73450.0,74199.0,980.21,980.21
2020-11-30 10:00:00,58.66,72900.0,73370.0,1943.69,1943.69
2020-11-30 11:00:00,56.01,73100.0,72658.0,2575.88,2575.88
2020-11-30 12:00:00,55.06,72400.0,71864.0,2727.84,2727.84
2020-11-30 13:00:00,55.09,69400.0,71049.0,2479.45,2479.45
2020-11-30 14:00:00,55.62,67050.0,70168.0,1690.22,1690.22
2020-11-30 15:00:00,56.73,66700.0,70050.0,653.77,653.77
2020-11-30 16:00:00,63.75,69600.0,72472.0,32.95,32.95
2020-11-30 17:00:00,63.83,74350.0,73992.0,0.0,0.0
2020-11-30 18:00:00,59.57,76350.0,73598.0,0.0,0.0
2020-11-30 19:00:00,56.75,72050.0,70103.0,0.0,0.0
2020-11-30 20:00:00,50.09,67700.0,68900.0,0.0,0.0
2020-11-30 21:00:00,47.01,65350.0,68118.0,0.0,0.0
2020-11-30 22:00:00,43.67,68050.0,67820.0,0.0,0.0
2020-11-30 23:00:00,46.22,65150.0,66924.0,0.0,0.0
2020-12-01 00:00:00,41.59,62350.0,65760.0,0.0,0.0
2020-12-01 01:00:00,40.75,61550.0,63734.0,0.0,0.0
2020-12-01 02:00:00,38.02,58900.0,62875.0,0.0,0.0
2020-12-01 03:00:00,36.08,58100.0,62927.0,0.0,0.0
2020-12-01 04:00:00,38.98,59800.0,64066.0,0.0,0.0
2020-12-01 05:00:00,46.36,64600.0,67930.0,0.0,0.0
2020-12-01 06:00:00,56.37,71300.0,72018.0,0.0,0.0
2020-12-01 07:00:00,62.05,73750.0,73413.0,0.0,0.0
2020-12-01 08:00:00,62.93,73950.0,75047.0,121.2,121.2
2020-12-01 09:00:00,64.31,73100.0,75173.0,729.67,729.67
2020-12-01 10:00:00,63.75,72700.0,75390.0,1460.05,1460.05
2020-12-01 11:00:00,60.96,72750.0,75802.0,1891.3,1891.3
2020-12-01 12:00:00,63.07,72650.0,75024.0,2062.54,2062.54
2020-12-01 13:00:00,61.47,70550.0,74951.0,1809.89,1809.89
2020-12-01 14:00:00,60.88,68350.0,74142.0,1312.62,1312.62
2020-12-01 15:00:00,62.06,67900.0,75893.0,544.77,544.77
2020-12-01 16:00:00,77.98,70300.0,78550.0,32.73,32.73
2020-12-01 17:00:00,75.25,73650.0,79736.0,0.0,0.0
2020-12-01 18:00:00,66.32,74850.0,78604.0,0.0,0.0
2020-12-01 19:00:00,57.66,70500.0,74019.0,0.0,0.0
2020-12-01 20:00:00,53.25,65900.0,71015.0,0.0,0.0
2020-12-01 21:00:00,50.16,63750.0,69852.0,0.0,0.0
2020-12-01 22:00:00,47.13,66500.0,68988.0,0.0,0.0
2020-12-01 23:00:00,48.01,63400.0,66829.0,0.0,0.0
2020-12-02 00:00:00,46.27,60800.0,65949.0,0.0,0.0
2020-12-02 01:00:00,44.71,60700.0,64448.0,0.0,0.0
2020-12-02 02:00:00,43.42,57950.0,63579.0,0.0,0.0
2020-12-02 03:00:00,44.56,56800.0,63253.0,0.0,0.0
2020-12-02 04:00:00,47.49,58500.0,64924.0,0.0,0.0
2020-12-02 05:00:00,58.58,63200.0,67820.0,0.0,0.0
2020-12-02 06:00:00,83.67,69550.0,73871.0,0.0,0.0
2020-12-02 07:00:00,105.46,72300.0,75263.0,0.0,0.0
2020-12-02 08:00:00,105.42,73250.0,75840.0,106.24,106.24
2020-12-02 09:00:00,100.06,73900.0,76182.0,672.01,672.01
2020-12-02 10:00:00,95.19,74250.0,76415.0,1306.74,1306.74
2020-12-02 11:00:00,84.95,74750.0,76058.0,1654.0,1654.0
2020-12-02 12:00:00,82.9,74250.0,75101.0,1808.97,1808.97
2020-12-02 13:00:00,90.0,72150.0,74263.0,1625.85,1625.85
2020-12-02 14:00:00,88.09,69900.0,73921.0,1127.28,1127.28
2020-12-02 15:00:00,105.4,69200.0,73974.0,430.81,430.81
2020-12-02 16:00:00,110.56,71750.0,74978.0,22.91,22.91
2020-12-02 17:00:00,99.03,75050.0,75804.0,0.0,0.0
2020-12-02 18:00:00,77.79,76050.0,75175.0,0.0,0.0
2020-12-02 19:00:00,64.0,71500.0,70623.0,0.0,0.0
2020-12-02 20:00:00,55.55,66800.0,67223.0,0.0,0.0
2020-12-02 21:00:00,52.8,64450.0,66142.0,0.0,0.0
2020-12-02 22:00:00,49.05,67550.0,65872.0,0.0,0.0
2020-12-02 23:00:00,47.62,65450.0,65017.0,0.0,0.0
2020-12-03 00:00:00,45.3,62800.0,64356.0,0.0,0.0
2020-12-03 01:00:00,44.62,62500.0,63057.0,0.0,0.0
2020-12-03 02:00:00,43.57,59800.0,62412.0,0.0,0.0
2020-12-03 03:00:00,42.9,58600.0,62775.0,0.0,0.0
2020-12-03 04:00:00,45.02,60300.0,63511.0,0.0,0.0
2020-12-03 05:00:00,54.03,64800.0,66825.0,0.0,0.0
2020-12-03 06:00:00,60.32,71350.0,69661.0,0.0,0.0
2020-12-03 07:00:00,62.57,73950.0,72003.0,0.0,0.0
2020-12-03 08:00:00,66.3,74500.0,72309.0,122.87,122.87
2020-12-03 09:00:00,63.02,74150.0,74056.0,807.4,807.4
2020-12-03 10:00:00,63.33,74100.0,74617.0,1705.81,1705.81
2020-12-03 11:00:00,62.09,74500.0,74627.0,2297.83,2297.83
2020-12-03 12:00:00,59.82,74250.0,73893.0,2481.08,2481.08
2020-12-03 13:00:00,56.89,71500.0,72987.0,2216.06,2216.06
2020-12-03 14:00:00,52.22,69400.0,71933.0,1560.86,1560.86
2020-12-03 15:00:00,50.89,69000.0,71577.0,631.66,631.66
2020-12-03 16:00:00,53.82,71600.0,72459.0,31.88,31.88
2020-12-03 17:00:00,60.45,74600.0,74099.0,0.0,0.0
2020-12-03 18:00:00,57.7,75350.0,74249.0,0.0,0.0
2020-12-03 19:00:00,52.07,71000.0,71514.0,0.0,0.0
2020-12-03 20:00:00,42.63,66500.0,69067.0,0.0,0.0
2020-12-03 21:00:00,42.53,63950.0,68170.0,0.0,0.0
2020-12-03 22:00:00,46.05,66800.0,68753.0,0.0,0.0
2020-12-03 23:00:00,31.61,63300.0,65976.0,0.0,0.0
2020-12-04 00:00:00,39.55,60450.0,64037.0,0.0,0.0
2020-12-04 01:00:00,39.87,59600.0,61181.0,0.0,0.0
2020-12-04 02:00:00,28.67,56800.0,59771.0,0.0,0.0
2020-12-04 03:00:00,25.0,55550.0,59078.0,0.0,0.0
2020-12-04 04:00:00,30.9,57200.0,60101.0,0.0,0.0
2020-12-04 05:00:00,37.84,62050.0,65536.0,0.0,0.0
2020-12-04 06:00:00,54.14,68750.0,71155.0,0.0,0.0
2020-12-04 07:00:00,55.48,71450.0,71018.0,0.0,0.0
2020-12-04 08:00:00,62.88,71800.0,72504.0,159.97,159.97
2020-12-04 09:00:00,60.77,71950.0,73367.0,944.88,944.88
2020-12-04 10:00:00,60.74,72000.0,73122.0,1871.65,1871.65
2020-12-04 11:00:00,64.33,72400.0,72583.0,2441.58,2441.58
2020-12-04 12:00:00,60.13,72450.0,71808.0,2609.67,2609.67
2020-12-04 13:00:00,59.42,69900.0,70008.0,2324.54,2324.54
2020-12-04 14:00:00,55.84,67950.0,68220.0,1578.26,1578.26
2020-12-04 15:00:00,59.07,67550.0,68042.0,596.32,596.32
2020-12-04 16:00:00,64.66,70250.0,71361.0,28.97,28.97
2020-12-04 17:00:00,66.1,73450.0,72117.0,0.0,0.0
2020-12-04 18:00:00,62.44,73750.0,71078.0,0.0,0.0
2020-12-04 19:00:00,58.3,70200.0,68720.0,0.0,0.0
2020-12-04 20:00:00,52.28,66050.0,66168.0,0.0,0.0
2020-12-04 21:00:00,50.25,64150.0,65299.0,0.0,0.0
2020-12-04 22:00:00,47.35,67350.0,65046.0,0.0,0.0
2020-12-04 23:00:00,48.42,64650.0,61728.0,0.0,0.0
2020-12-05 00:00:00,46.15,61650.0,60442.0,0.0,0.0
2020-12-05 01:00:00,42.2,60800.0,58844.0,0.0,0.0
2020-12-05 02:00:00,39.21,58000.0,57530.0,0.0,0.0
2020-12-05 03:00:00,38.28,56650.0,56191.0,0.0,0.0
2020-12-05 04:00:00,38.82,57000.0,57359.0,0.0,0.0
2020-12-05 05:00:00,43.56,59000.0,59482.0,0.0,0.0
2020-12-05 06:00:00,45.42,61500.0,60868.0,0.0,0.0
2020-12-05 07:00:00,50.94,63800.0,62996.0,0.0,0.0
2020-12-05 08:00:00,52.83,66050.0,64756.0,156.8,156.8
2020-12-05 09:00:00,54.04,67500.0,65589.0,927.14,927.14
2020-12-05 10:00:00,55.22,67700.0,65793.0,1827.89,1827.89
2020-12-05 11:00:00,56.8,69300.0,66240.0,2288.17,2288.17
2020-12-05 12:00:00,53.9,69250.0,65505.0,2397.89,2397.89
2020-12-05 13:00:00,52.0,66200.0,65618.0,1972.51,1972.51
2020-12-05 14:00:00,54.0,64000.0,64691.0,1276.23,1276.23
2020-12-05 15:00:00,60.0,63150.0,64864.0,428.13,428.13
2020-12-05 16:00:00,65.83,65950.0,66050.0,19.64,19.64
2020-12-05 17:00:00,67.63,69700.0,68345.0,0.0,0.0
2020-12-05 18:00:00,62.0,70400.0,66985.0,0.0,0.0
2020-12-05 19:00:00,53.8,67450.0,64977.0,0.0,0.0
2020-12-05 20:00:00,49.78,64300.0,63965.0,0.0,0.0
2020-12-05 21:00:00,48.42,63400.0,63850.0,0.0,0.0
2020-12-05 22:00:00,45.97,66900.0,63300.0,0.0,0.0
2020-12-05 23:00:00,41.12,64750.0,59259.0,0.0,0.0
2020-12-06 00:00:00,39.22,61900.0,57339.0,0.0,0.0
2020-12-06 01:00:00,36.94,60900.0,56572.0,0.0,0.0
2020-12-06 02:00:00,35.0,57700.0,55506.0,0.0,0.0
2020-12-06 03:00:00,34.28,56000.0,55603.0,0.0,0.0
2020-12-06 04:00:00,33.59,55750.0,54895.0,0.0,0.0
2020-12-06 05:00:00,34.37,56900.0,55399.0,0.0,0.0
2020-12-06 06:00:00,37.84,58500.0,56713.0,0.0,0.0
2020-12-06 07:00:00,38.07,60350.0,57174.0,0.0,0.0
2020-12-06 08:00:00,45.32,63100.0,60940.0,89.53,89.53
2020-12-06 09:00:00,50.09,66050.0,62591.0,641.98,641.98
2020-12-06 10:00:00,54.62,67350.0,64218.0,1338.36,1338.36
2020-12-06 11:00:00,54.87,69050.0,64705.0,1734.57,1734.57
2020-12-06 12:00:00,49.15,68700.0,64130.0,1934.01,1934.01
2020-12-06 13:00:00,46.02,64650.0,62417.0,1807.13,1807.13
2020-12-06 14:00:00,47.3,62000.0,61386.0,1293.51,1293.51
2020-12-06 15:00:00,50.54,61250.0,61615.0,545.64,545.64
2020-12-06 16:00:00,56.4,64350.0,63510.0,33.07,33.07
2020-12-06 17:00:00,59.3,68300.0,64924.0,0.0,0.0
2020-12-06 18:00:00,63.1,70300.0,65247.0,0.0,0.0
2020-12-06 19:00:00,54.43,68200.0,64407.0,0.0,0.0
2020-12-06 20:00:00,50.7,65000.0,62845.0,0.0,0.0
2020-12-06 21:00:00,48.42,63450.0,62450.0,0.0,0.0
2020-12-06 22:00:00,46.95,66800.0,60551.0,0.0,0.0
2020-12-06 23:00:00,38.81,64700.0,57796.0,0.0,0.0
2020-12-07 00:00:00,36.6,62650.0,56277.0,0.0,0.0
2020-12-07 01:00:00,36.08,62250.0,55226.0,0.0,0.0
2020-12-07 02:00:00,30.35,59900.0,54080.0,0.0,0.0
2020-12-07 03:00:00,30.25,58650.0,54041.0,0.0,0.0
2020-12-07 04:00:00,36.4,60250.0,56088.0,0.0,0.0
2020-12-07 05:00:00,48.85,65300.0,61136.0,0.0,0.0
2020-12-07 06:00:00,58.99,72650.0,64774.0,0.0,0.0
2020-12-07 07:00:00,67.52,75700.0,67061.0,0.0,0.0
2020-12-07 08:00:00,78.94,76450.0,70695.0,140.28,140.28
2020-12-07 09:00:00,80.09,76500.0,70740.0,975.2,975.2
2020-12-07 10:00:00,79.83,76400.0,71422.0,1987.39,1987.39
2020-12-07 11:00:00,82.68,76900.0,71674.0,2662.78,2662.78
2020-12-07 12:00:00,79.11,76650.0,70910.0,2768.75,2768.75
2020-12-07 13:00:00,72.87,74550.0,68808.0,2367.61,2367.61
2020-12-07 14:00:00,69.54,72300.0,67931.0,1598.83,1598.83
2020-12-07 15:00:00,71.42,71750.0,68103.0,588.58,588.58
2020-12-07 16:00:00,87.15,73950.0,72775.0,28.44,28.44
2020-12-07 17:00:00,88.19,76700.0,74018.0,0.0,0.0
2020-12-07 18:00:00,86.96,78150.0,72697.0,0.0,0.0
2020-12-07 19:00:00,67.11,74000.0,68276.0,0.0,0.0
2020-12-07 20:00:00,54.08,69500.0,65234.0,0.0,0.0
2020-12-07 21:00:00,52.05,67250.0,63916.0,0.0,0.0
2020-12-07 22:00:00,47.0,69900.0,62808.0,0.0,0.0
2020-12-07 23:00:00,47.12,67950.0,61861.0,0.0,0.0
2020-12-08 00:00:00,43.86,65550.0,60872.0,0.0,0.0
2020-12-08 01:00:00,40.0,64950.0,59438.0,0.0,0.0
2020-12-08 02:00:00,37.28,62150.0,58490.0,0.0,0.0
2020-12-08 03:00:00,37.95,60700.0,58699.0,0.0,0.0
2020-12-08 04:00:00,41.11,62600.0,60079.0,0.0,0.0
2020-12-08 05:00:00,53.02,67200.0,63154.0,0.0,0.0
2020-12-08 06:00:00,68.08,73500.0,67514.0,0.0,0.0
2020-12-08 07:00:00,74.72,76600.0,69754.0,0.0,0.0
2020-12-08 08:00:00,83.75,77300.0,71116.0,126.01,126.01
2020-12-08 09:00:00,82.71,77200.0,72056.0,817.69,817.69
2020-12-08 10:00:00,80.17,77450.0,72029.0,1645.29,1645.29
2020-12-08 11:00:00,77.43,78450.0,72590.0,2179.88,2179.88
2020-12-08 12:00:00,76.96,78000.0,72068.0,2358.62,2358.62
2020-12-08 13:00:00,76.48,75350.0,71623.0,2198.98,2198.98
2020-12-08 14:00:00,77.48,73500.0,70803.0,1593.8,1593.8
2020-12-08 15:00:00,81.07,72850.0,71713.0,654.21,654.21
2020-12-08 16:00:00,102.9,74950.0,74226.0,34.16,34.16
2020-12-08 17:00:00,105.58,77950.0,75553.0,0.0,0.0
2020-12-08 18:00:00,84.42,79350.0,73248.0,0.0,0.0
2020-12-08 19:00:00,71.95,75350.0,69366.0,0.0,0.0
2020-12-08 20:00:00,55.88,71200.0,65324.0,0.0,0.0
2020-12-08 21:00:00,53.03,69550.0,64253.0,0.0,0.0
2020-12-08 22:00:00,48.61,71850.0,62792.0,0.0,0.0
2020-12-08 23:00:00,44.65,68650.0,62071.0,0.0,0.0
2020-12-09 00:00:00,41.37,66500.0,61085.0,0.0,0.0
2020-12-09 01:00:00,38.94,66000.0,60170.0,0.0,0.0
2020-12-09 02:00:00,36.19,63200.0,59106.0,0.0,0.0
2020-12-09 03:00:00,36.4,61850.0,59581.0,0.0,0.0
2020-12-09 04:00:00,40.91,63600.0,61367.0,0.0,0.0
2020-12-09 05:00:00,52.63,68000.0,65585.0,0.0,0.0
2020-12-09 06:00:00,69.0,73900.0,69953.0,0.0,0.0
2020-12-09 07:00:00,95.8,77200.0,73972.0,0.0,0.0
2020-12-09 08:00:00,105.39,78100.0,76134.0,120.91,120.91
2020-12-09 09:00:00,105.39,77950.0,76680.0,838.52,838.52
2020-12-09 10:00:00,105.39,77800.0,77291.0,1699.3,1699.3
2020-12-09 11:00:00,105.37,78250.0,77408.0,2290.6,2290.6
2020-12-09 12:00:00,105.39,77750.0,76109.0,2611.48,2611.48
2020-12-09 13:00:00,105.39,74700.0,75361.0,2442.46,2442.46
2020-12-09 14:00:00,103.22,72650.0,74718.0,1740.9,1740.9
2020-12-09 15:00:00,105.39,72350.0,75170.0,693.31,693.31
2020-12-09 16:00:00,114.0,74600.0,76260.0,35.63,35.63
2020-12-09 17:00:00,105.39,77300.0,77836.0,0.0,0.0
2020-12-09 18:00:00,89.36,78700.0,76201.0,0.0,0.0
2020-12-09 19:00:00,64.99,74450.0,70985.0,0.0,0.0
2020-12-09 20:00:00,53.0,70050.0,67715.0,0.0,0.0
2020-12-09 21:00:00,52.11,68250.0,66408.0,0.0,0.0
2020-12-09 22:00:00,48.93,70600.0,65200.0,0.0,0.0
2020-12-09 23:00:00,45.95,68750.0,65757.0,0.0,0.0
2020-12-10 00:00:00,41.58,66400.0,64841.0,0.0,0.0
2020-12-10 01:00:00,39.18,65800.0,63238.0,0.0,0.0
2020-12-10 02:00:00,36.81,62900.0,62257.0,0.0,0.0
2020-12-10 03:00:00,36.19,61500.0,62441.0,0.0,0.0
2020-12-10 04:00:00,42.5,63250.0,64763.0,0.0,0.0
2020-12-10 05:00:00,53.8,67800.0,68648.0,0.0,0.0
2020-12-10 06:00:00,72.93,73800.0,73907.0,0.0,0.0
2020-12-10 07:00:00,96.43,76800.0,76783.0,0.0,0.0
2020-12-10 08:00:00,93.94,77150.0,77592.0,114.4,114.4
2020-12-10 09:00:00,92.48,76900.0,77802.0,772.68,772.68
2020-12-10 10:00:00,92.99,76900.0,77824.0,1521.26,1521.26
2020-12-10 11:00:00,86.82,77550.0,78168.0,1990.18,1990.18
2020-12-10 12:00:00,93.1,77050.0,77649.0,2019.14,2019.14
2020-12-10 13:00:00,85.24,74350.0,76587.0,1752.64,1752.64
2020-12-10 14:00:00,89.68,72550.0,76098.0,1189.83,1189.83
2020-12-10 15:00:00,101.0,71850.0,75980.0,445.72,445.72
2020-12-10 16:00:00,105.41,74100.0,77149.0,20.03,20.03
2020-12-10 17:00:00,93.56,77000.0,78777.0,0.0,0.0
2020-12-10 18:00:00,75.06,78050.0,76523.0,0.0,0.0
2020-12-10 19:00:00,61.53,73950.0,71051.0,0.0,0.0
2020-12-10 20:00:00,50.65,69600.0,68992.0,0.0,0.0
2020-12-10 21:00:00,49.99,67850.0,69301.0,0.0,0.0
2020-12-10 22:00:00,48.72,70050.0,68688.0,0.0,0.0
2020-12-10 23:00:00,40.55,66950.0,66121.0,0.0,0.0
2020-12-11 00:00:00,36.75,64850.0,63809.0,0.0,0.0
2020-12-11 01:00:00,37.1,64250.0,61977.0,0.0,0.0
2020-12-11 02:00:00,34.72,61150.0,61246.0,0.0,0.0
2020-12-11 03:00:00,33.59,59650.0,61645.0,0.0,0.0
2020-12-11 04:00:00,37.12,60850.0,63274.0,0.0,0.0
2020-12-11 05:00:00,39.72,65450.0,67853.0,0.0,0.0
2020-12-11 06:00:00,57.41,71250.0,72108.0,0.0,0.0
2020-12-11 07:00:00,60.51,74050.0,73101.0,0.0,0.0
2020-12-11 08:00:00,58.64,74350.0,73533.0,87.54,87.54
2020-12-11 09:00:00,61.27,74050.0,73701.0,683.03,683.03
2020-12-11 10:00:00,62.16,73950.0,75434.0,1448.38,1448.38
2020-12-11 11:00:00,63.02,74000.0,75319.0,1925.05,1925.05
2020-12-11 12:00:00,64.31,73550.0,74720.0,2104.64,2104.64
2020-12-11 13:00:00,61.0,70700.0,73224.0,1942.1,1942.1
2020-12-11 14:00:00,54.97,69000.0,72183.0,1386.11,1386.11
2020-12-11 15:00:00,55.58,67850.0,71378.0,572.4,572.4
2020-12-11 16:00:00,60.8,69700.0,73223.0,29.81,29.81
2020-12-11 17:00:00,65.42,72100.0,74670.0,0.0,0.0
2020-12-11 18:00:00,59.94,72250.0,73376.0,0.0,0.0
2020-12-11 19:00:00,54.9,68550.0,71685.0,0.0,0.0
2020-12-11 20:00:00,52.39,64600.0,69959.0,0.0,0.0
2020-12-11 21:00:00,51.73,62850.0,69108.0,0.0,0.0
2020-12-11 22:00:00,49.34,65350.0,67843.0,0.0,0.0
2020-12-11 23:00:00,37.0,62250.0,63820.0,0.0,0.0
2020-12-12 00:00:00,38.69,59200.0,61677.0,0.0,0.0
2020-12-12 01:00:00,37.09,58350.0,59278.0,0.0,0.0
2020-12-12 02:00:00,36.46,55400.0,57435.0,0.0,0.0
2020-12-12 03:00:00,35.96,53700.0,57612.0,0.0,0.0
2020-12-12 04:00:00,36.07,53550.0,58183.0,0.0,0.0
2020-12-12 05:00:00,35.25,55100.0,59211.0,0.0,0.0
2020-12-12 06:00:00,38.19,57250.0,60469.0,0.0,0.0
2020-12-12 07:00:00,43.33,59300.0,62737.0,0.0,0.0
2020-12-12 08:00:00,47.0,61350.0,66868.0,120.53,120.53
2020-12-12 09:00:00,51.89,62700.0,69097.0,754.31,754.31
2020-12-12 10:00:00,53.78,63700.0,70020.0,1436.97,1436.97
2020-12-12 11:00:00,53.96,65700.0,70378.0,1826.93,1826.93
2020-12-12 12:00:00,51.18,65750.0,70081.0,1800.73,1800.73
2020-12-12 13:00:00,48.82,62700.0,69513.0,1532.03,1532.03
2020-12-12 14:00:00,50.4,60550.0,68780.0,1018.71,1018.71
2020-12-12 15:00:00,52.99,59500.0,69056.0,430.44,430.44
2020-12-12 16:00:00,57.92,61800.0,69537.0,23.77,23.77
2020-12-12 17:00:00,57.92,64750.0,70149.0,0.0,0.0
2020-12-12 18:00:00,55.09,65700.0,70043.0,0.0,0.0
2020-12-12 19:00:00,50.85,63250.0,68322.0,0.0,0.0
2020-12-12 20:00:00,47.73,60300.0,67439.0,0.0,0.0
2020-12-12 21:00:00,47.03,59450.0,66622.0,0.0,0.0
2020-12-12 22:00:00,44.62,62450.0,65963.0,0.0,0.0
2020-12-12 23:00:00,42.99,60950.0,62854.0,0.0,0.0
2020-12-13 00:00:00,40.6,58200.0,59473.0,0.0,0.0
2020-12-13 01:00:00,37.88,56950.0,57819.0,0.0,0.0
2020-12-13 02:00:00,36.85,54400.0,56238.0,0.0,0.0
2020-12-13 03:00:00,35.92,52800.0,55954.0,0.0,0.0
2020-12-13 04:00:00,35.09,52700.0,56077.0,0.0,0.0
2020-12-13 05:00:00,35.88,53650.0,56371.0,0.0,0.0
2020-12-13 06:00:00,37.8,55050.0,58373.0,0.0,0.0
2020-12-13 07:00:00,41.46,56600.0,62298.0,0.0,0.0
2020-12-13 08:00:00,45.16,59000.0,64848.0,129.24,129.24
2020-12-13 09:00:00,48.28,61500.0,66390.0,832.93,832.93
2020-12-13 10:00:00,50.93,62600.0,67578.0,1672.86,1672.86
2020-12-13 11:00:00,51.91,64050.0,67950.0,2230.23,2230.23
2020-12-13 12:00:00,46.45,63650.0,67622.0,2390.71,2390.71
2020-12-13 13:00:00,44.43,59500.0,66750.0,2186.66,2186.66
2020-12-13 14:00:00,43.74,57500.0,66718.0,1510.21,1510.21
2020-12-13 15:00:00,45.51,56500.0,66404.0,551.78,551.78
2020-12-13 16:00:00,51.4,59300.0,68165.0,26.72,26.72
2020-12-13 17:00:00,53.0,63150.0,68475.0,0.0,0.0
2020-12-13 18:00:00,52.13,65050.0,68977.0,0.0,0.0
2020-12-13 19:00:00,49.73,63050.0,68690.0,0.0,0.0
2020-12-13 20:00:00,43.08,60100.0,67174.0,0.0,0.0
2020-12-13 21:00:00,44.56,59000.0,65294.0,0.0,0.0
2020-12-13 22:00:00,39.48,61400.0,64023.0,0.0,0.0
2020-12-13 23:00:00,34.01,59150.0,60606.0,0.0,0.0
2020-12-14 00:00:00,32.23,57050.0,59384.0,0.0,0.0
2020-12-14 01:00:00,30.43,56300.0,58437.0,0.0,0.0
2020-12-14 02:00:00,25.18,53900.0,57338.0,0.0,0.0
2020-12-14 03:00:00,25.92,52750.0,57353.0,0.0,0.0
2020-12-14 04:00:00,31.89,54500.0,59170.0,0.0,0.0
